country_code,c_i_child,pj,income,gini,gdpppp
AZE,67,0.46553687777777775,2453.511,26.6,8101.0
AZE,68,0.46553687777777775,2489.0386,26.6,8101.0
AZE,69,0.46553687777777775,2517.344,26.6,8101.0
AZE,70,0.46553687777777775,2552.798,26.6,8101.0
AZE,71,0.46553687777777775,2597.1643,26.6,8101.0
AZE,72,0.46553687777777775,2635.1892,26.6,8101.0
AZE,73,0.46553687777777775,2676.0115,26.6,8101.0
AZE,74,0.46553687777777775,2729.739,26.6,8101.0
AZE,75,0.46553687777777775,2773.526,26.6,8101.0
AZE,76,0.46553687777777775,2829.882,26.6,8101.0
AZE,77,0.46553687777777775,2884.8845,26.6,8101.0
AZE,78,0.46553687777777775,2947.8445,26.6,8101.0
AZE,79,0.46553687777777775,3001.4766,26.6,8101.0
AZE,80,0.46553687777777775,3057.0652,26.6,8101.0
AZE,81,0.46553687777777775,3115.485,26.6,8101.0
AZE,82,0.46553687777777775,3194.3496,26.6,8101.0
AZE,83,0.46553687777777775,3267.7637,26.6,8101.0
AZE,84,0.46553687777777775,3350.2402,26.6,8101.0
AZE,85,0.46553687777777775,3431.7202,26.6,8101.0
AZE,86,0.46553687777777775,3505.6975,26.6,8101.0
AZE,87,0.46553687777777775,3596.651,26.6,8101.0
AZE,88,0.46553687777777775,3697.7544,26.6,8101.0
AZE,89,0.46553687777777775,3821.3423,26.6,8101.0
AZE,90,0.46553687777777775,3960.8171,26.6,8101.0
AZE,91,0.46553687777777775,4126.079,26.6,8101.0
AZE,92,0.46553687777777775,4296.9224,26.6,8101.0
AZE,93,0.46553687777777775,4450.0737,26.6,8101.0
AZE,94,0.46553687777777775,4641.4956,26.6,8101.0
AZE,95,0.46553687777777775,4917.4424,26.6,8101.0
AZE,96,0.46553687777777775,5283.547,26.6,8101.0
AZE,97,0.46553687777777775,5802.638,26.6,8101.0
AZE,98,0.46553687777777775,6366.059,26.6,8101.0
AZE,99,0.46553687777777775,7459.7114,26.6,8101.0
AZE,100,0.46553687777777775,12023.727,26.6,8101.0
BEL,1,0.183176,2421.9417,28.8125,33561.0
BEL,2,0.183176,3812.5588,28.8125,33561.0
BEL,3,0.183176,4534.754,28.8125,33561.0
BEL,4,0.183176,5019.002,28.8125,33561.0
BEL,5,0.183176,5442.7627,28.8125,33561.0
BEL,6,0.183176,5789.4575,28.8125,33561.0
BEL,7,0.183176,5932.277,28.8125,33561.0
BEL,8,0.183176,6155.182,28.8125,33561.0
BEL,9,0.183176,6464.0415,28.8125,33561.0
BEL,10,0.183176,6722.952,28.8125,33561.0
BEL,11,0.183176,6980.2744,28.8125,33561.0
BEL,12,0.183176,7225.5337,28.8125,33561.0
BEL,13,0.183176,7398.678,28.8125,33561.0
BEL,14,0.183176,7576.367,28.8125,33561.0
BEL,15,0.183176,7790.9087,28.8125,33561.0
BEL,16,0.183176,8010.5806,28.8125,33561.0
BEL,17,0.183176,8197.304,28.8125,33561.0
BEL,18,0.183176,8386.279,28.8125,33561.0
BEL,19,0.183176,8623.151,28.8125,33561.0
BEL,20,0.183176,8828.586,28.8125,33561.0
BEL,21,0.183176,8951.07,28.8125,33561.0
BEL,22,0.183176,9133.271,28.8125,33561.0
BEL,23,0.183176,9274.131,28.8125,33561.0
BEL,24,0.183176,9459.186,28.8125,33561.0
BEL,25,0.183176,9647.348,28.8125,33561.0
BEL,26,0.183176,9691.989,28.8125,33561.0
BEL,27,0.183176,9832.226,28.8125,33561.0
BEL,28,0.183176,10004.87,28.8125,33561.0
BEL,29,0.183176,10155.132,28.8125,33561.0
BEL,30,0.183176,10338.362,28.8125,33561.0
BEL,31,0.183176,10499.326,28.8125,33561.0
BEL,32,0.183176,10631.153,28.8125,33561.0
BEL,33,0.183176,10729.278,28.8125,33561.0
BEL,34,0.183176,10846.114,28.8125,33561.0
BEL,35,0.183176,10992.512,28.8125,33561.0
BEL,36,0.183176,11160.118,28.8125,33561.0
BEL,37,0.183176,11337.671,28.8125,33561.0
BEL,38,0.183176,11500.597,28.8125,33561.0
BEL,39,0.183176,11625.997,28.8125,33561.0
BEL,40,0.183176,11754.065,28.8125,33561.0
BEL,41,0.183176,11863.57,28.8125,33561.0
BEL,42,0.183176,12041.02,28.8125,33561.0
BEL,43,0.183176,12205.597,28.8125,33561.0
BEL,44,0.183176,12307.666,28.8125,33561.0
BEL,45,0.183176,12427.497,28.8125,33561.0
BEL,46,0.183176,12556.733,28.8125,33561.0
BEL,47,0.183176,12674.048,28.8125,33561.0
BEL,48,0.183176,12775.82,28.8125,33561.0
BEL,49,0.183176,12911.546,28.8125,33561.0
BEL,50,0.183176,13094.941,28.8125,33561.0
BEL,51,0.183176,13260.795,28.8125,33561.0
BEL,52,0.183176,13433.061,28.8125,33561.0
BEL,53,0.183176,13584.105,28.8125,33561.0
BEL,54,0.183176,13720.004,28.8125,33561.0
BEL,55,0.183176,13910.899,28.8125,33561.0
BEL,56,0.183176,14057.902,28.8125,33561.0
BEL,57,0.183176,14278.151,28.8125,33561.0
BEL,58,0.183176,14493.552,28.8125,33561.0
BEL,59,0.183176,14641.54,28.8125,33561.0
BEL,60,0.183176,14774.579,28.8125,33561.0
BEL,61,0.183176,14909.616,28.8125,33561.0
BEL,62,0.183176,15079.142,28.8125,33561.0
BEL,63,0.183176,15234.488,28.8125,33561.0
BEL,64,0.183176,15444.042,28.8125,33561.0
BEL,65,0.183176,15634.309,28.8125,33561.0
BEL,66,0.183176,15801.021,28.8125,33561.0
BEL,67,0.183176,16062.929,28.8125,33561.0
BEL,68,0.183176,16224.244,28.8125,33561.0
BEL,69,0.183176,16462.303,28.8125,33561.0
BEL,70,0.183176,16624.264,28.8125,33561.0
BEL,71,0.183176,16840.625,28.8125,33561.0
BEL,72,0.183176,17032.945,28.8125,33561.0
BEL,73,0.183176,17233.117,28.8125,33561.0
BEL,74,0.183176,17462.916,28.8125,33561.0
BEL,75,0.183176,17729.3,28.8125,33561.0
BEL,76,0.183176,17980.027,28.8125,33561.0
BEL,77,0.183176,18226.555,28.8125,33561.0
BEL,78,0.183176,18570.73,28.8125,33561.0
BEL,79,0.183176,18900.266,28.8125,33561.0
BEL,80,0.183176,19196.428,28.8125,33561.0
BEL,81,0.183176,19519.941,28.8125,33561.0
BEL,82,0.183176,19856.568,28.8125,33561.0
BEL,83,0.183176,20265.361,28.8125,33561.0
BEL,84,0.183176,20699.816,28.8125,33561.0
BEL,85,0.183176,21186.133,28.8125,33561.0
BEL,86,0.183176,21661.959,28.8125,33561.0
BEL,87,0.183176,22135.531,28.8125,33561.0
BEL,88,0.183176,22566.35,28.8125,33561.0
BEL,89,0.183176,23128.502,28.8125,33561.0
BEL,90,0.183176,23838.408,28.8125,33561.0
BEL,91,0.183176,24380.99,28.8125,33561.0
BEL,92,0.183176,25058.873,28.8125,33561.0
BEL,93,0.183176,25735.262,28.8125,33561.0
BEL,94,0.183176,26490.363,28.8125,33561.0
BEL,95,0.183176,27972.418,28.8125,33561.0
BEL,96,0.183176,29376.928,28.8125,33561.0
BEL,97,0.183176,31054.926,28.8125,33561.0
BEL,98,0.183176,34044.56,28.8125,33561.0
BEL,99,0.183176,39844.758,28.8125,33561.0
BEL,100,0.183176,83104.47,28.8125,33561.0
BFA,1,0.6645161928571429,138.40517,39.8,1085.5139
BFA,2,0.6645161928571429,189.70877,39.8,1085.5139
BFA,3,0.6645161928571429,221.71008,39.8,1085.5139
BFA,4,0.6645161928571429,239.23239,39.8,1085.5139
BFA,5,0.6645161928571429,254.17284,39.8,1085.5139
BFA,6,0.6645161928571429,268.11566,39.8,1085.5139
BFA,7,0.6645161928571429,281.6063,39.8,1085.5139
BFA,8,0.6645161928571429,295.85574,39.8,1085.5139
BFA,9,0.6645161928571429,304.77408,39.8,1085.5139
BFA,10,0.6645161928571429,314.81876,39.8,1085.5139
BFA,11,0.6645161928571429,323.34735,39.8,1085.5139
BFA,12,0.6645161928571429,331.86014,39.8,1085.5139
BFA,13,0.6645161928571429,341.2483,39.8,1085.5139
BFA,14,0.6645161928571429,350.084,39.8,1085.5139
BFA,15,0.6645161928571429,358.1676,39.8,1085.5139
BFA,16,0.6645161928571429,369.95267,39.8,1085.5139
BFA,17,0.6645161928571429,378.7587,39.8,1085.5139
BFA,18,0.6645161928571429,388.45636,39.8,1085.5139
BFA,19,0.6645161928571429,395.6193,39.8,1085.5139
BFA,20,0.6645161928571429,403.4604,39.8,1085.5139
BFA,21,0.6645161928571429,411.7679,39.8,1085.5139
BFA,22,0.6645161928571429,418.95926,39.8,1085.5139
BFA,23,0.6645161928571429,426.82333,39.8,1085.5139
BFA,24,0.6645161928571429,436.12558,39.8,1085.5139
BFA,25,0.6645161928571429,444.76828,39.8,1085.5139
BFA,26,0.6645161928571429,452.6649,39.8,1085.5139
BFA,27,0.6645161928571429,461.63275,39.8,1085.5139
BFA,28,0.6645161928571429,469.4228,39.8,1085.5139
BFA,29,0.6645161928571429,477.33707,39.8,1085.5139
BFA,30,0.6645161928571429,486.0386,39.8,1085.5139
BFA,31,0.6645161928571429,494.97238,39.8,1085.5139
BFA,32,0.6645161928571429,502.29092,39.8,1085.5139
BFA,33,0.6645161928571429,509.05286,39.8,1085.5139
BFA,34,0.6645161928571429,519.48694,39.8,1085.5139
BFA,35,0.6645161928571429,526.8388,39.8,1085.5139
BFA,36,0.6645161928571429,535.9594,39.8,1085.5139
BFA,37,0.6645161928571429,545.8087,39.8,1085.5139
BFA,38,0.6645161928571429,554.9279,39.8,1085.5139
BFA,39,0.6645161928571429,563.9873,39.8,1085.5139
BFA,40,0.6645161928571429,571.3928,39.8,1085.5139
BFA,41,0.6645161928571429,580.1524,39.8,1085.5139
BFA,42,0.6645161928571429,589.2766,39.8,1085.5139
BFA,43,0.6645161928571429,596.9271,39.8,1085.5139
BFA,44,0.6645161928571429,604.9578,39.8,1085.5139
BFA,45,0.6645161928571429,614.0905,39.8,1085.5139
BFA,46,0.6645161928571429,623.1372,39.8,1085.5139
BFA,47,0.6645161928571429,631.8919,39.8,1085.5139
BFA,48,0.6645161928571429,640.42633,39.8,1085.5139
BFA,49,0.6645161928571429,649.2585,39.8,1085.5139
BFA,50,0.6645161928571429,659.5971,39.8,1085.5139
BFA,51,0.6645161928571429,669.9486,39.8,1085.5139
BFA,52,0.6645161928571429,680.8718,39.8,1085.5139
BFA,53,0.6645161928571429,693.67725,39.8,1085.5139
BFA,54,0.6645161928571429,707.2816,39.8,1085.5139
BFA,55,0.6645161928571429,719.40247,39.8,1085.5139
BFA,56,0.6645161928571429,733.854,39.8,1085.5139
BFA,57,0.6645161928571429,745.6226,39.8,1085.5139
BFA,58,0.6645161928571429,758.48224,39.8,1085.5139
BFA,59,0.6645161928571429,768.9976,39.8,1085.5139
BFA,60,0.6645161928571429,779.9446,39.8,1085.5139
BFA,61,0.6645161928571429,792.7227,39.8,1085.5139
BFA,62,0.6645161928571429,807.5047,39.8,1085.5139
BFA,63,0.6645161928571429,821.08154,39.8,1085.5139
BFA,64,0.6645161928571429,834.30255,39.8,1085.5139
BFA,65,0.6645161928571429,848.6977,39.8,1085.5139
BFA,66,0.6645161928571429,868.58905,39.8,1085.5139
BFA,67,0.6645161928571429,885.6522,39.8,1085.5139
BFA,68,0.6645161928571429,903.05023,39.8,1085.5139
BFA,69,0.6645161928571429,917.2716,39.8,1085.5139
BFA,70,0.6645161928571429,933.5174,39.8,1085.5139
BFA,71,0.6645161928571429,952.6601,39.8,1085.5139
BFA,72,0.6645161928571429,973.81177,39.8,1085.5139
BFA,73,0.6645161928571429,996.79596,39.8,1085.5139
BFA,74,0.6645161928571429,1018.48895,39.8,1085.5139
BFA,75,0.6645161928571429,1041.552,39.8,1085.5139
BFA,76,0.6645161928571429,1066.1213,39.8,1085.5139
BFA,77,0.6645161928571429,1089.5262,39.8,1085.5139
BFA,78,0.6645161928571429,1114.7802,39.8,1085.5139
BFA,79,0.6645161928571429,1137.9891,39.8,1085.5139
BFA,80,0.6645161928571429,1168.5525,39.8,1085.5139
BFA,81,0.6645161928571429,1193.3405,39.8,1085.5139
BFA,82,0.6645161928571429,1226.8062,39.8,1085.5139
BFA,83,0.6645161928571429,1265.5021,39.8,1085.5139
BFA,84,0.6645161928571429,1297.2816,39.8,1085.5139
BFA,85,0.6645161928571429,1329.5576,39.8,1085.5139
BFA,86,0.6645161928571429,1371.3275,39.8,1085.5139
BFA,87,0.6645161928571429,1422.1768,39.8,1085.5139
BFA,88,0.6645161928571429,1490.2585,39.8,1085.5139
BFA,89,0.6645161928571429,1549.8936,39.8,1085.5139
BFA,90,0.6645161928571429,1622.2375,39.8,1085.5139
BFA,91,0.6645161928571429,1692.7981,39.8,1085.5139
BFA,92,0.6645161928571429,1777.5511,39.8,1085.5139
BFA,93,0.6645161928571429,1881.2113,39.8,1085.5139
BFA,94,0.6645161928571429,2001.598,39.8,1085.5139
BFA,95,0.6645161928571429,2157.2478,39.8,1085.5139
BFA,96,0.6645161928571429,2373.903,39.8,1085.5139
BFA,97,0.6645161928571429,2682.05,39.8,1085.5139
BFA,98,0.6645161928571429,3130.3584,39.8,1085.5139
BFA,99,0.6645161928571429,4056.6829,39.8,1085.5139
BFA,100,0.6645161928571429,7693.4043,39.8,1085.5139
BGD,1,0.538,276.93503,32.650000000000006,1233.0
BGD,2,0.538,332.78653,32.650000000000006,1233.0
BGD,3,0.538,359.2062,32.650000000000006,1233.0
BGD,4,0.538,377.34985,32.650000000000006,1233.0
BGD,5,0.538,392.61746,32.650000000000006,1233.0
BGD,6,0.538,408.4508,32.650000000000006,1233.0
BGD,7,0.538,421.53195,32.650000000000006,1233.0
BGD,8,0.538,432.40213,32.650000000000006,1233.0
BGD,9,0.538,443.71167,32.650000000000006,1233.0
BGD,10,0.538,454.56052,32.650000000000006,1233.0
BGD,11,0.538,464.52853,32.650000000000006,1233.0
BGD,12,0.538,474.59207,32.650000000000006,1233.0
BGD,13,0.538,484.0953,32.650000000000006,1233.0
BGD,14,0.538,493.38223,32.650000000000006,1233.0
BGD,15,0.538,502.6115,32.650000000000006,1233.0
BGD,16,0.538,512.0748,32.650000000000006,1233.0
BGD,17,0.538,519.6705,32.650000000000006,1233.0
BGD,18,0.538,527.0627,32.650000000000006,1233.0
BGD,19,0.538,534.94293,32.650000000000006,1233.0
BGD,20,0.538,544.7302,32.650000000000006,1233.0
BGD,21,0.538,552.7038,32.650000000000006,1233.0
BGD,22,0.538,560.73346,32.650000000000006,1233.0
BGD,23,0.538,568.98505,32.650000000000006,1233.0
BGD,24,0.538,577.27625,32.650000000000006,1233.0
BGD,25,0.538,585.5718,32.650000000000006,1233.0
BGD,26,0.538,593.1129,32.650000000000006,1233.0
BGD,27,0.538,600.65015,32.650000000000006,1233.0
BGD,28,0.538,608.5055,32.650000000000006,1233.0
BGD,29,0.538,616.2053,32.650000000000006,1233.0
BGD,30,0.538,624.25037,32.650000000000006,1233.0
BGD,31,0.538,632.2931,32.650000000000006,1233.0
BGD,32,0.538,639.8415,32.650000000000006,1233.0
BGD,33,0.538,647.5385,32.650000000000006,1233.0
BGD,34,0.538,656.0886,32.650000000000006,1233.0
BGD,35,0.538,665.68805,32.650000000000006,1233.0
BGD,36,0.538,674.0339,32.650000000000006,1233.0
BGD,37,0.538,681.31085,32.650000000000006,1233.0
BGD,38,0.538,688.6454,32.650000000000006,1233.0
BGD,39,0.538,696.4158,32.650000000000006,1233.0
BGD,40,0.538,705.1776,32.650000000000006,1233.0
BGD,41,0.538,713.17584,32.650000000000006,1233.0
BGD,42,0.538,721.13635,32.650000000000006,1233.0
BGD,43,0.538,731.298,32.650000000000006,1233.0
BGD,44,0.538,740.6158,32.650000000000006,1233.0
BGD,45,0.538,749.39624,32.650000000000006,1233.0
BGD,46,0.538,758.6322,32.650000000000006,1233.0
BGD,47,0.538,766.2617,32.650000000000006,1233.0
BGD,48,0.538,774.5873,32.650000000000006,1233.0
BGD,49,0.538,784.43085,32.650000000000006,1233.0
BGD,50,0.538,794.897,32.650000000000006,1233.0
BGD,51,0.538,804.15173,32.650000000000006,1233.0
BGD,52,0.538,814.1093,32.650000000000006,1233.0
BGD,53,0.538,825.195,32.650000000000006,1233.0
BGD,54,0.538,836.0633,32.650000000000006,1233.0
BGD,55,0.538,846.355,32.650000000000006,1233.0
BGD,56,0.538,857.31934,32.650000000000006,1233.0
BGD,57,0.538,867.1572,32.650000000000006,1233.0
BGD,58,0.538,877.3668,32.650000000000006,1233.0
BGD,59,0.538,888.4838,32.650000000000006,1233.0
BGD,60,0.538,899.5954,32.650000000000006,1233.0
BGD,61,0.538,913.7803,32.650000000000006,1233.0
BGD,62,0.538,928.13104,32.650000000000006,1233.0
BGD,63,0.538,940.3916,32.650000000000006,1233.0
BGD,64,0.538,952.60834,32.650000000000006,1233.0
BGD,65,0.538,965.6468,32.650000000000006,1233.0
BGD,66,0.538,979.8395,32.650000000000006,1233.0
BGD,67,0.538,994.7297,32.650000000000006,1233.0
BGD,68,0.538,1009.125,32.650000000000006,1233.0
BGD,69,0.538,1026.1171,32.650000000000006,1233.0
BGD,70,0.538,1043.2501,32.650000000000006,1233.0
BGD,71,0.538,1059.0277,32.650000000000006,1233.0
BGD,72,0.538,1073.5922,32.650000000000006,1233.0
BGD,73,0.538,1092.534,32.650000000000006,1233.0
BGD,74,0.538,1110.5846,32.650000000000006,1233.0
BGD,75,0.538,1131.1826,32.650000000000006,1233.0
BGD,76,0.538,1153.1205,32.650000000000006,1233.0
BGD,77,0.538,1176.956,32.650000000000006,1233.0
BGD,78,0.538,1201.4971,32.650000000000006,1233.0
BGD,79,0.538,1225.281,32.650000000000006,1233.0
BGD,80,0.538,1249.9436,32.650000000000006,1233.0
BGD,81,0.538,1277.1144,32.650000000000006,1233.0
BGD,82,0.538,1307.8397,32.650000000000006,1233.0
BGD,83,0.538,1340.074,32.650000000000006,1233.0
BGD,84,0.538,1373.9945,32.650000000000006,1233.0
BGD,85,0.538,1408.1725,32.650000000000006,1233.0
BGD,86,0.538,1445.3088,32.650000000000006,1233.0
BGD,87,0.538,1490.0153,32.650000000000006,1233.0
BGD,88,0.538,1543.2975,32.650000000000006,1233.0
BGD,89,0.538,1603.5194,32.650000000000006,1233.0
BGD,90,0.538,1673.9143,32.650000000000006,1233.0
BGD,91,0.538,1740.6208,32.650000000000006,1233.0
BGD,92,0.538,1821.0555,32.650000000000006,1233.0
BGD,93,0.538,1908.3514,32.650000000000006,1233.0
BGD,94,0.538,2013.345,32.650000000000006,1233.0
BGD,95,0.538,2146.935,32.650000000000006,1233.0
BGD,96,0.538,2302.0042,32.650000000000006,1233.0
BGD,97,0.538,2515.9229,32.650000000000006,1233.0
BGD,98,0.538,2829.583,32.650000000000006,1233.0
BGD,99,0.538,3369.254,32.650000000000006,1233.0
BGD,100,0.538,5949.081,32.650000000000006,1233.0
BGR,1,0.46553687777777775,271.0931,34.86666666666667,11993.0
BGR,2,0.46553687777777775,614.30676,34.86666666666667,11993.0
BGR,3,0.46553687777777775,796.1733,34.86666666666667,11993.0
BGR,4,0.46553687777777775,963.7909,34.86666666666667,11993.0
BGR,5,0.46553687777777775,1048.5217,34.86666666666667,11993.0
BGR,6,0.46553687777777775,1153.6011,34.86666666666667,11993.0
BGR,7,0.46553687777777775,1285.2303,34.86666666666667,11993.0
BGR,8,0.46553687777777775,1346.6172,34.86666666666667,11993.0
BGR,9,0.46553687777777775,1456.0448,34.86666666666667,11993.0
BGR,10,0.46553687777777775,1583.5404,34.86666666666667,11993.0
BGR,11,0.46553687777777775,1691.2144,34.86666666666667,11993.0
BGR,12,0.46553687777777775,1801.2234,34.86666666666667,11993.0
BGR,13,0.46553687777777775,1903.3976,34.86666666666667,11993.0
BGR,14,0.46553687777777775,1962.933,34.86666666666667,11993.0
BGR,15,0.46553687777777775,2034.0939,34.86666666666667,11993.0
BGR,16,0.46553687777777775,2125.2112,34.86666666666667,11993.0
BGR,17,0.46553687777777775,2209.4634,34.86666666666667,11993.0
BGR,18,0.46553687777777775,2259.5024,34.86666666666667,11993.0
BGR,19,0.46553687777777775,2319.4558,34.86666666666667,11993.0
BGR,20,0.46553687777777775,2354.9268,34.86666666666667,11993.0
BGR,21,0.46553687777777775,2394.3684,34.86666666666667,11993.0
BGR,22,0.46553687777777775,2482.7268,34.86666666666667,11993.0
BGR,23,0.46553687777777775,2560.4397,34.86666666666667,11993.0
BGR,24,0.46553687777777775,2604.737,34.86666666666667,11993.0
BGR,25,0.46553687777777775,2656.8892,34.86666666666667,11993.0
BGR,26,0.46553687777777775,2717.017,34.86666666666667,11993.0
BGR,27,0.46553687777777775,2765.075,34.86666666666667,11993.0
BGR,28,0.46553687777777775,2815.6304,34.86666666666667,11993.0
BGR,29,0.46553687777777775,2880.2874,34.86666666666667,11993.0
BGR,30,0.46553687777777775,2932.8364,34.86666666666667,11993.0
BGR,31,0.46553687777777775,2974.0112,34.86666666666667,11993.0
BGR,32,0.46553687777777775,3036.9417,34.86666666666667,11993.0
BGR,33,0.46553687777777775,3109.455,34.86666666666667,11993.0
BGR,34,0.46553687777777775,3173.6482,34.86666666666667,11993.0
BGR,35,0.46553687777777775,3234.2708,34.86666666666667,11993.0
BGR,36,0.46553687777777775,3281.342,34.86666666666667,11993.0
BGR,37,0.46553687777777775,3314.6045,34.86666666666667,11993.0
BGR,38,0.46553687777777775,3373.1426,34.86666666666667,11993.0
BGR,39,0.46553687777777775,3432.2097,34.86666666666667,11993.0
BGR,40,0.46553687777777775,3483.6274,34.86666666666667,11993.0
BGR,41,0.46553687777777775,3552.837,34.86666666666667,11993.0
BGR,42,0.46553687777777775,3611.0745,34.86666666666667,11993.0
BGR,43,0.46553687777777775,3670.3997,34.86666666666667,11993.0
BGR,44,0.46553687777777775,3699.1658,34.86666666666667,11993.0
BGR,45,0.46553687777777775,3751.3787,34.86666666666667,11993.0
BGR,46,0.46553687777777775,3806.0535,34.86666666666667,11993.0
BGR,47,0.46553687777777775,3863.615,34.86666666666667,11993.0
BGR,48,0.46553687777777775,3948.5234,34.86666666666667,11993.0
BGR,49,0.46553687777777775,4018.8066,34.86666666666667,11993.0
BGR,50,0.46553687777777775,4111.972,34.86666666666667,11993.0
BGR,51,0.46553687777777775,4169.5537,34.86666666666667,11993.0
BGR,52,0.46553687777777775,4224.705,34.86666666666667,11993.0
BGR,53,0.46553687777777775,4294.691,34.86666666666667,11993.0
BGR,54,0.46553687777777775,4356.8105,34.86666666666667,11993.0
BGR,55,0.46553687777777775,4419.0854,34.86666666666667,11993.0
BGR,56,0.46553687777777775,4477.0405,34.86666666666667,11993.0
BGR,57,0.46553687777777775,4548.903,34.86666666666667,11993.0
BGR,58,0.46553687777777775,4606.433,34.86666666666667,11993.0
BGR,59,0.46553687777777775,4676.3574,34.86666666666667,11993.0
BGR,60,0.46553687777777775,4760.34,34.86666666666667,11993.0
BGR,61,0.46553687777777775,4835.5713,34.86666666666667,11993.0
BGR,62,0.46553687777777775,4894.7246,34.86666666666667,11993.0
BGR,63,0.46553687777777775,4974.8843,34.86666666666667,11993.0
BGR,64,0.46553687777777775,5039.8765,34.86666666666667,11993.0
BGR,65,0.46553687777777775,5118.5415,34.86666666666667,11993.0
BGR,66,0.46553687777777775,5187.936,34.86666666666667,11993.0
BGR,67,0.46553687777777775,5286.858,34.86666666666667,11993.0
BGR,68,0.46553687777777775,5376.6875,34.86666666666667,11993.0
BGR,69,0.46553687777777775,5458.6025,34.86666666666667,11993.0
BGR,70,0.46553687777777775,5553.043,34.86666666666667,11993.0
BGR,71,0.46553687777777775,5656.4746,34.86666666666667,11993.0
BGR,72,0.46553687777777775,5778.6484,34.86666666666667,11993.0
BGR,73,0.46553687777777775,5858.202,34.86666666666667,11993.0
BGR,74,0.46553687777777775,5916.3022,34.86666666666667,11993.0
BGR,75,0.46553687777777775,5988.7725,34.86666666666667,11993.0
BGR,76,0.46553687777777775,6068.4463,34.86666666666667,11993.0
BGR,77,0.46553687777777775,6214.434,34.86666666666667,11993.0
BGR,78,0.46553687777777775,6349.1157,34.86666666666667,11993.0
BGR,79,0.46553687777777775,6462.5366,34.86666666666667,11993.0
BGR,80,0.46553687777777775,6542.077,34.86666666666667,11993.0
BGR,81,0.46553687777777775,6659.336,34.86666666666667,11993.0
BGR,82,0.46553687777777775,6825.3804,34.86666666666667,11993.0
BGR,83,0.46553687777777775,6949.1553,34.86666666666667,11993.0
BGR,84,0.46553687777777775,7093.0693,34.86666666666667,11993.0
BGR,85,0.46553687777777775,7263.275,34.86666666666667,11993.0
BGR,86,0.46553687777777775,7484.4463,34.86666666666667,11993.0
BGR,87,0.46553687777777775,7688.1875,34.86666666666667,11993.0
BGR,88,0.46553687777777775,7872.54,34.86666666666667,11993.0
